,2Types,Attchd,Basment,BuiltIn,CarPort,Detchd,MSSubClass,YearBuilt,GrLivArea,GarageCars,BsmtFullBath
23,0,1,0,0,0,0,1.4917704003395353,0.15668002567432224,-0.8667568057689476,0.31161787088170867,1.107430697123059
24,0,1,0,0,0,0,-0.8722638821913684,-0.1081951660865797,-0.8667568057689476,-1.026505927610334,1.107430697123059
25,0,1,0,0,0,0,-0.8722638821913684,1.1830713937478172,0.1608743238313817,1.6497416693737514,-0.8196835076441235
26,0,0,0,0,0,1,-0.8722638821913684,-0.6710549485784963,-1.1712401034283044,0.31161787088170867,-0.8196835076441235
27,0,1,0,0,0,0,-0.8722638821913684,1.1830713937478172,0.35878846730996367,1.6497416693737514,1.107430697123059
28,0,1,0,0,0,0,-0.8722638821913684,-0.4723985547578199,0.1608743238313817,-1.026505927610334,1.107430697123059
29,0,0,0,0,0,1,-0.6358604539382781,-1.465680523861202,-1.894387935369277,-1.026505927610334,-0.8196835076441235
30,0,0,0,0,0,1,0.3097532590740834,-1.6974463166519913,-0.3776805089036057,-1.026505927610334,-0.8196835076441235
31,0,1,0,0,0,0,-0.8722638821913684,-0.17441396402680517,-0.5470493432266229,-1.026505927610334,-0.8196835076441235
32,0,1,0,0,0,0,-0.8722638821913684,1.1830713937478172,-0.5356312195643971,0.31161787088170867,-0.8196835076441235
33,0,1,0,0,0,0,-0.8722638821913684,-0.4061797568175944,0.35117638486847974,0.31161787088170867,-0.8196835076441235
34,0,1,0,0,0,0,1.4917704003395353,1.1168525958075917,0.08665652002691347,0.31161787088170867,1.107430697123059
35,0,0,0,1,0,0,0.07334983082099304,1.083743196837479,1.782247883867457,1.6497416693737514,-0.8196835076441235
36,0,1,0,0,0,0,-0.8722638821913684,0.7526492071363516,-0.7963450431852214,0.31161787088170867,-0.8196835076441235
37,0,1,0,0,0,0,-0.8722638821913684,-0.5717267516681581,-0.4157409211110253,0.31161787088170867,-0.8196835076441235
38,0,0,0,0,0,1,-0.8722638821913684,-0.6048361506382708,-0.8724658676000606,-1.026505927610334,1.107430697123059
39,0,0,0,0,0,0,0.7825601155802642,-0.5386173526980453,-0.6916789096148175,-2.364629726102377,-0.8196835076441235
40,0,1,0,0,0,0,-0.8722638821913684,-0.20752336299691793,-0.3643593646310088,0.31161787088170867,-0.8196835076441235
41,0,1,0,0,0,0,-0.8722638821913684,-0.4061797568175944,-0.3567472821895249,-1.026505927610334,-0.8196835076441235
42,0,1,0,0,0,0,0.6643584014537189,0.38844581846511145,-1.2016884331942401,0.31161787088170867,1.107430697123059
43,0,0,0,0,0,1,-0.8722638821913684,0.1235706267042095,-1.0989253202342073,-1.026505927610334,1.107430697123059
44,0,1,0,0,0,0,-0.8722638821913684,-0.4061797568175944,-0.6954849508355594,-1.026505927610334,1.107430697123059
45,0,1,0,0,0,0,1.4917704003395353,1.1168525958075917,0.4501334566077707,0.31161787088170867,1.107430697123059
46,0,1,0,0,0,0,-0.16305359743209732,1.0506337978673663,1.2056326389250498,0.31161787088170867,1.107430697123059
47,0,1,0,0,0,0,-0.8722638821913684,1.1499619947777044,0.2674434780121566,1.6497416693737514,-0.8196835076441235
48,0,0,0,0,0,0,3.1465943981111675,-1.6974463166519913,-0.12077272650352337,-2.364629726102377,-0.8196835076441235
49,0,1,0,0,0,0,-0.8722638821913684,-0.17441396402680517,-1.0665739698579007,-1.026505927610334,1.107430697123059
50,0,1,0,0,0,0,0.07334983082099304,0.8519774040466899,-0.08651835551684572,0.31161787088170867,-0.8196835076441235
51,0,0,0,0,0,1,-0.16305359743209732,-1.2339147310704128,-0.6460064149659139,0.31161787088170867,-0.8196835076441235
52,0,0,0,0,1,0,0.7825601155802642,-0.27374216093714343,-1.3310938346994667,0.31161787088170867,1.107430697123059
53,0,1,0,0,0,0,-0.8722638821913684,0.32222702052488594,0.621405311541159,1.6497416693737514,3.034544901890241
54,0,0,0,0,0,1,0.5461566873271738,-0.5386173526980453,-0.29585062265765355,0.31161787088170867,-0.8196835076441235
55,0,1,0,0,0,0,-0.8722638821913684,-0.24063276196703068,-0.17215428298353982,0.31161787088170867,-0.8196835076441235
56,0,1,0,0,0,0,2.437384113351897,0.9181962019869153,0.425394188672948,0.31161787088170867,1.107430697123059
57,0,1,0,0,0,0,0.07334983082099304,1.083743196837479,0.3892367970758993,0.31161787088170867,-0.8196835076441235
58,0,0,0,1,0,0,0.07334983082099304,1.1499619947777044,2.72043704478035,1.6497416693737514,-0.8196835076441235
59,0,0,0,0,0,1,-0.8722638821913684,0.024242429793871274,-1.3996025766728222,-1.026505927610334,-0.8196835076441235
60,0,0,0,0,0,1,-0.8722638821913684,1.083743196837479,-0.6802607859525915,0.31161787088170867,1.107430697123059
61,0,0,0,0,0,1,0.4279549732006286,-1.6974463166519913,-0.7697027546400276,-1.026505927610334,-0.8196835076441235
62,0,1,0,0,0,0,1.4917704003395353,1.1499619947777044,-0.27682041655394374,0.31161787088170867,-0.8196835076441235
63,0,0,0,0,0,1,0.3097532590740834,-1.6643369176818785,0.37020659097218955,0.31161787088170867,-0.8196835076441235
64,0,1,0,0,0,0,0.07334983082099304,0.8519774040466899,0.9867852687323871,0.31161787088170867,1.107430697123059
65,0,0,0,1,0,0,0.07334983082099304,1.083743196837479,1.8222113166852474,1.6497416693737514,-0.8196835076441235
66,0,1,0,0,0,0,-0.8722638821913684,-0.041976368146354213,1.3160078343265667,0.31161787088170867,1.107430697123059
67,0,1,0,0,0,0,-0.8722638821913684,1.0506337978673663,-0.0693911700235069,0.31161787088170867,1.107430697123059
68,0,1,0,0,0,0,-0.6358604539382781,-0.8697113423991728,-1.4624022568150645,-1.026505927610334,-0.8196835076441235
69,0,1,0,0,0,0,-0.16305359743209732,-0.6048361506382708,1.4682494831562451,0.31161787088170867,-0.8196835076441235
70,0,1,0,0,0,0,-0.8722638821913684,0.057351828763984015,1.3464561640925024,0.31161787088170867,1.107430697123059
71,0,0,0,0,0,1,-0.8722638821913684,0.35533641949499867,-1.2759062369987084,0.31161787088170867,1.107430697123059
72,0,1,0,0,0,0,0.07334983082099304,0.8850868030168025,0.38543075585515735,0.31161787088170867,-0.8196835076441235
73,0,1,0,0,0,0,-0.8722638821913684,-0.5717267516681581,-0.8172782698993022,0.31161787088170867,1.107430697123059
74,0,0,0,0,0,1,-0.16305359743209732,-1.862993311502555,0.1703894268832366,-1.026505927610334,-0.8196835076441235
75,0,0,0,1,0,0,2.9101909698580775,0.057351828763984015,-1.0037742897156583,-1.026505927610334,1.107430697123059
76,0,0,0,0,0,1,-0.8722638821913684,-0.5055079537279326,-1.0722830316890135,-1.026505927610334,-0.8196835076441235
77,0,0,0,0,0,1,-0.16305359743209732,-0.7703831454888346,-0.43857716843547706,-1.026505927610334,1.107430697123059
78,0,0,0,0,0,0,0.7825601155802642,-0.1081951660865797,0.4805817863737064,-2.364629726102377,-0.8196835076441235
79,0,0,0,0,0,1,-0.16305359743209732,-2.028540306353119,-0.543243302005881,0.31161787088170867,-0.8196835076441235
80,0,1,0,0,0,0,0.07334983082099304,-0.1081951660865797,1.192311494652453,-1.026505927610334,-0.8196835076441235
81,0,1,0,0,0,0,1.4917704003395353,0.8850868030168025,-0.3396200966961861,0.31161787088170867,1.107430697123059
82,0,1,0,0,0,0,-0.8722638821913684,1.1830713937478172,0.09046256124765543,1.6497416693737514,-0.8196835076441235
83,0,0,0,0,0,1,-0.8722638821913684,-0.37307035784748166,-0.8572417027170928,0.31161787088170867,-0.8196835076441235
84,0,0,0,1,0,0,0.5461566873271738,0.7857586061064643,-0.0789062730753618,0.31161787088170867,-0.8196835076441235
85,0,1,0,0,0,0,0.07334983082099304,0.6533210102260134,1.7156421625044727,0.31161787088170867,-0.8196835076441235
86,0,0,0,1,0,0,0.07334983082099304,1.1168525958075917,0.08475349941654249,0.31161787088170867,-0.8196835076441235
87,0,0,0,0,0,1,2.437384113351897,1.2492901916880428,-0.5546614256681068,0.31161787088170867,-0.8196835076441235
88,0,0,0,0,0,0,-0.16305359743209732,-1.862993311502555,0.020050798663929167,-2.364629726102377,-0.8196835076441235
89,0,0,0,0,0,0,-0.8722638821913684,0.7526492071363516,-0.9999682484949163,-2.364629726102377,1.107430697123059
90,0,0,0,0,0,1,-0.8722638821913684,-0.704164347548609,-0.9048172179763673,0.31161787088170867,-0.8196835076441235
91,0,1,0,0,0,0,-0.8722638821913684,-0.3399609588773689,-0.5337281989540261,0.31161787088170867,-0.8196835076441235
92,0,0,0,0,0,1,-0.6358604539382781,-1.6643369176818785,-1.0494467843645616,0.31161787088170867,1.107430697123059
93,0,0,0,0,0,1,3.1465943981111675,-2.028540306353119,1.475861565597729,0.31161787088170867,-0.8196835076441235
94,0,1,0,0,0,0,0.07334983082099304,0.8519774040466899,0.514836157360384,0.31161787088170867,1.107430697123059
95,0,0,0,1,0,0,0.07334983082099304,0.7195398081662389,-0.08651835551684572,0.31161787088170867,-0.8196835076441235
96,0,1,0,0,0,0,-0.8722638821913684,0.9181962019869153,0.13803807650692995,0.31161787088170867,-0.8196835076441235
97,0,1,0,0,0,0,-0.8722638821913684,-0.20752336299691793,-1.0570588668060457,-1.026505927610334,1.107430697123059
98,0,0,1,0,0,0,-0.6358604539382781,-1.6974463166519913,-1.2949364431024182,-1.026505927610334,-0.8196835076441235
99,0,0,0,0,0,0,-0.8722638821913684,-0.4061797568175944,-0.5527584050577359,-2.364629726102377,1.107430697123059
100,0,1,0,0,0,0,-0.8722638821913684,0.189789424644435,0.1799045299350915,0.31161787088170867,1.107430697123059
101,0,1,0,0,0,0,0.07334983082099304,0.4546646164053369,0.4120730444003511,0.31161787088170867,-0.8196835076441235
102,0,1,0,0,0,0,0.7825601155802642,0.2560082225846605,0.03717798415726799,0.31161787088170867,-0.8196835076441235
103,0,1,0,0,0,0,-0.8722638821913684,1.2492901916880428,-0.5508553844473649,1.6497416693737514,-0.8196835076441235
104,0,0,0,0,0,1,-0.16305359743209732,-1.3332429279807512,0.5757328168922554,-1.026505927610334,-0.8196835076441235
105,0,1,0,0,0,0,0.07334983082099304,1.0506337978673663,0.906858403096806,0.31161787088170867,-0.8196835076441235
106,0,0,0,0,0,1,-0.6358604539382781,-2.8562752806059373,-0.8914960737037704,-1.026505927610334,-0.8196835076441235
107,0,0,0,0,0,1,-0.8722638821913684,-0.7703831454888346,-1.3824753911794834,-1.026505927610334,-0.8196835076441235
108,0,0,0,0,0,0,-0.16305359743209732,-1.730555715622104,0.0029236131705903455,-2.364629726102377,-0.8196835076441235
109,0,1,0,0,0,0,-0.8722638821913684,0.189789424644435,0.6252113527619009,0.31161787088170867,-0.8196835076441235
110,0,1,0,0,0,0,-0.16305359743209732,-0.5717267516681581,0.6461445794759817,-1.026505927610334,-0.8196835076441235
111,0,0,0,1,0,0,0.5461566873271738,0.9513056009570281,-0.16263917993168495,0.31161787088170867,-0.8196835076441235
112,0,0,0,1,0,0,0.07334983082099304,1.1830713937478172,2.2465849127979762,1.6497416693737514,1.107430697123059
113,0,0,1,0,0,0,-0.8722638821913684,-0.6048361506382708,1.4149649060658578,0.31161787088170867,1.107430697123059
114,0,0,0,0,0,1,0.3097532590740834,-0.8697113423991728,1.5310491632984875,-1.026505927610334,1.107430697123059
115,0,0,0,0,0,1,2.437384113351897,0.9181962019869153,-0.10935460284129749,0.31161787088170867,-0.8196835076441235
116,0,1,0,0,0,0,-0.8722638821913684,-0.30685155990725616,-0.8058601462370762,-1.026505927610334,-0.8196835076441235
117,0,1,0,0,0,0,-0.8722638821913684,1.1499619947777044,-0.7430604660948339,0.31161787088170867,-0.8196835076441235
118,0,1,0,0,0,0,0.07334983082099304,0.6202116112559006,3.2475737538531115,1.6497416693737514,1.107430697123059
119,0,1,0,0,0,0,0.07334983082099304,1.1168525958075917,-0.11316064406203945,0.31161787088170867,-0.8196835076441235
120,0,1,0,0,0,0,0.5461566873271738,-0.07508576711646696,-1.0037742897156583,0.31161787088170867,1.107430697123059
121,0,0,0,0,0,1,-0.16305359743209732,-1.0683677362198492,-0.7468665073155759,-1.026505927610334,-0.8196835076441235
122,0,1,0,0,0,0,-0.8722638821913684,-0.4392891557877071,-0.828696393561528,-1.026505927610334,-0.8196835076441235
123,0,1,0,0,0,0,1.4917704003395353,0.7195398081662389,-0.6022369409273813,0.31161787088170867,-0.8196835076441235
124,0,1,0,0,0,0,-0.8722638821913684,0.2560082225846605,0.134232035286188,0.31161787088170867,-0.8196835076441235
125,0,0,0,0,0,0,3.1465943981111675,-1.2008053321003003,-1.4490811125424676,-2.364629726102377,1.107430697123059
126,0,1,0,0,0,0,1.4917704003395353,0.15668002567432224,-1.0608649080267876,0.31161787088170867,-0.8196835076441235
127,0,0,0,0,0,0,-0.28125531155864253,-1.366352326950864,-1.2854213400505632,-2.364629726102377,-0.8196835076441235
128,0,1,0,0,0,0,0.07334983082099304,-0.17441396402680517,-0.3186868699821053,0.31161787088170867,-0.8196835076441235
129,1,0,0,0,0,0,-0.8722638821913684,-0.4392891557877071,-0.8800779500415444,0.31161787088170867,-0.8196835076441235
130,0,1,0,0,0,0,0.07334983082099304,-0.17441396402680517,1.2208568038080176,0.31161787088170867,-0.8196835076441235
131,0,0,0,1,0,0,0.07334983082099304,0.9513056009570281,1.0248456809398068,0.31161787088170867,1.107430697123059
132,0,0,0,0,0,1,-0.8722638821913684,-0.4061797568175944,-0.3586503027998959,0.31161787088170867,1.107430697123059
133,0,1,0,0,0,0,-0.8722638821913684,0.9844149999271408,-0.4176439417213963,0.31161787088170867,1.107430697123059
134,0,1,0,0,0,0,-0.8722638821913684,-0.1081951660865797,0.3911398176862703,0.31161787088170867,-0.8196835076441235
135,0,1,0,0,0,0,-0.8722638821913684,-0.041976368146354213,0.3169220138818021,0.31161787088170867,-0.8196835076441235
136,0,1,0,0,0,0,-0.8722638821913684,-0.14130456505669245,-0.5736916317718167,-1.026505927610334,-0.8196835076441235
137,1,0,0,0,0,0,0.7825601155802642,0.5539928133156752,0.8440587229545636,1.6497416693737514,-0.8196835076441235
138,0,1,0,0,0,0,0.07334983082099304,0.9181962019869153,0.6404355176448687,1.6497416693737514,-0.8196835076441235
139,0,1,0,0,0,0,0.07334983082099304,0.8519774040466899,0.4729697039322225,0.31161787088170867,1.107430697123059
140,0,0,0,0,0,0,-0.8722638821913684,-0.00886696917624147,-1.2397488454016596,-2.364629726102377,-0.8196835076441235
141,0,1,0,0,0,0,-0.8722638821913684,1.1168525958075917,0.41587908562109305,0.31161787088170867,1.107430697123059
142,0,0,0,0,0,1,-0.16305359743209732,-0.6379455496083836,-0.24827510739837905,0.31161787088170867,-0.8196835076441235
143,0,1,0,0,0,0,-0.8722638821913684,0.9181962019869153,-0.027524716595345337,0.31161787088170867,1.107430697123059
144,0,0,0,0,0,1,0.7825601155802642,-0.27374216093714343,0.40446096195886716,0.31161787088170867,1.107430697123059
145,0,0,0,0,0,1,2.437384113351897,1.083743196837479,0.36830357036181854,0.31161787088170867,-0.8196835076441235
146,0,0,0,0,0,1,-0.6358604539382781,-1.3332429279807512,-1.218815618687579,-1.026505927610334,1.107430697123059
147,0,0,0,1,0,0,0.07334983082099304,0.9844149999271408,0.9886882893427581,0.31161787088170867,-0.8196835076441235
148,0,0,0,0,0,0,-0.8722638821913684,1.083743196837479,-0.828696393561528,-2.364629726102377,1.107430697123059
149,0,0,0,0,0,1,-0.16305359743209732,-1.1676959331301875,-0.32629895242358925,-1.026505927610334,-0.8196835076441235
150,0,1,0,0,0,0,-0.8722638821913684,0.1235706267042095,-1.0399316813127069,0.31161787088170867,-0.8196835076441235
151,0,1,0,0,0,0,-0.8722638821913684,1.1830713937478172,0.37020659097218955,1.6497416693737514,1.107430697123059
152,0,1,0,0,0,0,0.07334983082099304,-0.00886696917624147,0.9087614237071769,0.31161787088170867,-0.8196835076441235
153,0,1,0,0,0,0,-0.8722638821913684,-0.37307035784748166,-0.5013768485777195,0.31161787088170867,1.107430697123059
154,0,0,0,0,0,1,-0.6358604539382781,-1.5981181197416532,-0.6003339203170104,-1.026505927610334,-0.8196835076441235
155,0,0,0,0,0,0,-0.16305359743209732,-1.5650087207715404,-0.7982480637955923,-2.364629726102377,-0.8196835076441235
156,0,0,0,0,0,1,-0.8722638821913684,-0.704164347548609,-0.9048172179763673,0.31161787088170867,-0.8196835076441235
157,0,0,0,1,0,0,0.07334983082099304,1.2492901916880428,0.8611859084479024,1.6497416693737514,-0.8196835076441235
158,0,1,0,0,0,0,0.07334983082099304,1.083743196837479,0.8212224756301119,0.31161787088170867,-0.8196835076441235
159,0,1,0,0,0,0,0.07334983082099304,1.1168525958075917,1.8012780899711667,0.31161787088170867,1.107430697123059
160,0,1,0,0,0,0,-0.8722638821913684,0.42155521743522417,-0.539437260785139,0.31161787088170867,-0.8196835076441235
161,0,0,0,1,0,0,0.07334983082099304,1.0506337978673663,2.1933003357075886,1.6497416693737514,1.107430697123059
162,0,1,0,0,0,0,-0.8722638821913684,1.1168525958075917,0.04859610781949387,0.31161787088170867,-0.8196835076441235
163,0,0,0,0,0,0,-0.28125531155864253,-0.5055079537279326,-1.205494474414982,-2.364629726102377,-0.8196835076441235
164,0,0,0,0,0,1,-0.3994570256851877,-1.4987899228313148,0.1913226535973174,-1.026505927610334,-0.8196835076441235
165,0,0,0,0,0,0,3.1465943981111675,-1.0352583372497364,-0.30536572570950843,-2.364629726102377,1.107430697123059
166,0,1,0,0,0,0,-0.8722638821913684,-0.5386173526980453,0.6689808268004335,-1.026505927610334,1.107430697123059
167,0,1,0,0,0,0,0.07334983082099304,1.1830713937478172,1.2284688862495017,1.6497416693737514,1.107430697123059
168,0,1,0,0,0,0,0.07334983082099304,1.083743196837479,0.3892367970758993,0.31161787088170867,-0.8196835076441235
169,0,1,0,0,0,0,-0.8722638821913684,0.32222702052488594,0.3644975291410766,0.31161787088170867,-0.8196835076441235
170,0,0,0,0,0,1,-0.16305359743209732,-1.0021489382796238,-0.25398416922949196,0.31161787088170867,-0.8196835076441235
171,0,1,0,0,0,0,-0.8722638821913684,-0.37307035784748166,0.2674434780121566,0.31161787088170867,1.107430697123059
172,0,1,0,0,0,0,2.437384113351897,0.5208834143455624,0.4786787657633354,0.31161787088170867,1.107430697123059
173,0,1,0,0,0,0,-0.8722638821913684,-0.3399609588773689,-0.2920445814369116,0.31161787088170867,1.107430697123059
174,0,1,0,0,0,0,-0.8722638821913684,0.4877740153754497,0.2579283749603017,0.31161787088170867,1.107430697123059
175,0,1,0,0,0,0,-0.8722638821913684,-0.704164347548609,1.2227598244183886,0.31161787088170867,1.107430697123059
176,0,1,0,0,0,0,0.07334983082099304,0.5539928133156752,1.0362638046020327,0.31161787088170867,-0.8196835076441235
177,0,1,0,0,0,0,-0.16305359743209732,-0.4392891557877071,0.7698409191500953,0.31161787088170867,1.107430697123059
178,0,1,0,0,0,0,-0.8722638821913684,1.21618079271793,1.3673893908065833,1.6497416693737514,1.107430697123059
179,0,0,0,0,0,1,-0.6358604539382781,-1.5981181197416532,-1.0418347019230778,0.31161787088170867,-0.8196835076441235
180,0,0,0,0,0,1,2.437384113351897,0.9513056009570281,0.01814777805355819,0.31161787088170867,-0.8196835076441235
181,0,0,0,0,0,1,0.3097532590740834,-1.6974463166519913,0.5452844871263197,-1.026505927610334,-0.8196835076441235
182,0,1,0,0,0,0,-0.8722638821913684,-0.4723985547578199,-0.3339110348650732,-1.026505927610334,-0.8196835076441235
183,0,0,0,0,0,1,-0.16305359743209732,1.0506337978673663,1.0781302580301941,0.31161787088170867,-0.8196835076441235
184,0,1,0,0,0,0,-0.16305359743209732,-2.0947591042933444,-0.5013768485777195,0.31161787088170867,-0.8196835076441235
185,0,0,0,0,0,1,0.4279549732006286,-2.624509487815148,3.9821397094563102,1.6497416693737514,-0.8196835076441235
186,0,1,0,0,0,0,0.5461566873271738,0.6202116112559006,-0.5679825699407037,0.31161787088170867,1.107430697123059
187,0,0,0,0,0,1,-0.16305359743209732,-1.8298839125324422,0.2674434780121566,-1.026505927610334,-0.8196835076441235
188,0,0,0,0,0,1,0.7825601155802642,0.2560082225846605,-0.5546614256681068,0.31161787088170867,3.034544901890241
189,0,1,0,0,0,0,1.4917704003395353,0.9844149999271408,0.14755317955878483,0.31161787088170867,1.107430697123059
190,0,0,0,0,0,1,0.3097532590740834,-1.3001335290106384,2.3055785517194765,0.31161787088170867,-0.8196835076441235
191,0,1,0,0,0,0,0.07334983082099304,0.024242429793871274,-0.0693911700235069,0.31161787088170867,1.107430697123059
192,0,1,0,0,0,0,-0.8722638821913684,0.9181962019869153,-0.16073615932131396,0.31161787088170867,1.107430697123059
193,0,0,0,0,0,1,2.437384113351897,1.083743196837479,0.36830357036181854,0.31161787088170867,-0.8196835076441235
194,0,0,0,0,0,1,-0.8722638821913684,0.024242429793871274,-1.2397488454016596,-1.026505927610334,-0.8196835076441235
195,0,1,0,0,0,0,2.437384113351897,0.15668002567432224,-0.11316064406203945,0.31161787088170867,-0.8196835076441235
196,0,1,0,0,0,0,-0.8722638821913684,1.1830713937478172,0.4006549207381252,1.6497416693737514,1.107430697123059
197,0,0,0,0,0,1,0.4279549732006286,-1.7636651145922169,3.038241486712304,0.31161787088170867,1.107430697123059
198,0,0,0,0,0,0,0.4279549732006286,-1.9623215084128933,1.3578742877547283,-2.364629726102377,-0.8196835076441235
199,0,1,0,0,0,0,-0.8722638821913684,1.083743196837479,0.37591565280330247,1.6497416693737514,1.107430697123059
200,0,1,0,0,0,0,-0.8722638821913684,1.0506337978673663,-0.7506725485363178,0.31161787088170867,-0.8196835076441235
201,0,0,0,0,0,1,-0.8722638821913684,0.189789424644435,-0.44999529209770295,0.31161787088170867,-0.8196835076441235
202,0,1,0,0,0,0,-0.16305359743209732,-1.5650087207715404,-0.39100165317620256,-1.026505927610334,-0.8196835076441235
203,0,1,0,0,0,0,1.4917704003395353,1.083743196837479,-1.2701971751675953,0.31161787088170867,1.107430697123059
204,0,0,0,0,0,1,-0.16305359743209732,-0.8034925444589472,-0.44048018904584807,-1.026505927610334,-0.8196835076441235
205,0,1,0,0,0,0,-0.8722638821913684,0.6202116112559006,-0.13980293260723317,0.31161787088170867,-0.8196835076441235
206,0,1,0,0,0,0,-0.8722638821913684,-0.30685155990725616,0.3435643024269958,-1.026505927610334,-0.8196835076441235
207,0,1,0,0,0,0,-0.8722638821913684,-0.37307035784748166,-0.7906359813541084,-1.026505927610334,1.107430697123059
208,0,1,0,0,0,0,0.07334983082099304,0.5539928133156752,1.0400698458227746,0.31161787088170867,1.107430697123059
209,0,1,0,0,0,0,-0.8722638821913684,-0.24063276196703068,-0.8058601462370762,0.31161787088170867,1.107430697123059
210,0,0,0,0,0,0,-0.6358604539382781,-1.5318993218014276,-1.2397488454016596,-2.364629726102377,1.107430697123059
211,0,1,0,0,0,0,-0.8722638821913684,1.2492901916880428,-0.5774976729925586,0.31161787088170867,-0.8196835076441235
212,0,1,0,0,0,0,0.07334983082099304,1.2492901916880428,0.6404355176448687,0.31161787088170867,1.107430697123059
213,0,1,0,0,0,0,-0.8722638821913684,0.7857586061064643,-0.9999682484949163,0.31161787088170867,-0.8196835076441235
214,0,1,0,0,0,0,0.07334983082099304,0.189789424644435,-0.23495396312578218,-1.026505927610334,-0.8196835076441235
215,0,1,0,0,0,0,-0.8722638821913684,-0.4723985547578199,-0.5318251783436551,-1.026505927610334,-0.8196835076441235
216,0,1,0,0,0,0,-0.8722638821913684,1.083743196837479,-0.15122105626945906,0.31161787088170867,1.107430697123059
217,0,0,0,0,0,1,0.3097532590740834,-1.5318993218014276,-0.3567472821895249,-1.026505927610334,-0.8196835076441235
218,0,1,0,0,0,0,-0.16305359743209732,-1.0683677362198492,0.8345436199027088,0.31161787088170867,-0.8196835076441235
219,0,1,0,0,0,0,1.4917704003395353,1.1168525958075917,-0.5089889310192033,0.31161787088170867,-0.8196835076441235
220,0,1,0,0,0,0,-0.8722638821913684,1.1499619947777044,-0.03323377842645828,0.31161787088170867,-0.8196835076441235
221,0,0,0,1,0,0,0.07334983082099304,1.0175243988972535,1.4301890709488254,0.31161787088170867,-0.8196835076441235
222,0,1,0,0,0,0,0.07334983082099304,0.1235706267042095,0.06952933453357465,0.31161787088170867,1.107430697123059
223,0,0,0,0,0,1,-0.8722638821913684,-0.00886696917624147,-1.2397488454016596,0.31161787088170867,-0.8196835076441235
224,0,1,0,0,0,0,-0.8722638821913684,1.0506337978673663,1.6680666472451982,1.6497416693737514,-0.8196835076441235
225,0,0,0,0,0,1,2.437384113351897,-0.00886696917624147,-0.4062258180591704,-1.026505927610334,-0.8196835076441235
226,0,1,0,0,0,0,0.07334983082099304,0.7857586061064643,1.9116532853726835,1.6497416693737514,-0.8196835076441235
227,0,0,0,0,0,1,2.437384113351897,-0.041976368146354213,-1.0056773103260293,-1.026505927610334,-0.8196835076441235
